# time x y z qx qy qz qw vx vy vz ba_x ba_y ba_z bg_x bg_y bg_z
1.270000000 9.975147670 9.900837736 9.607284204 0.458949020 0.352583444 0.375994844 0.723656403 -0.039105073 -0.155642811 -0.610224130 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.275000000 9.974951761 9.900058010 9.604227401 0.459907013 0.352965937 0.377133088 0.722268108 -0.039258516 -0.156247380 -0.612496980 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.280000000 9.974755085 9.899275262 9.601159237 0.460856903 0.353343366 0.378264192 0.720885276 -0.039411953 -0.156851852 -0.614768318 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.285000000 9.974557642 9.898489492 9.598079720 0.461798710 0.353715776 0.379388133 0.719507989 -0.039565384 -0.157456227 -0.617038140 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.290000000 9.974359431 9.897700700 9.594988858 0.462732452 0.354083212 0.380504888 0.718136329 -0.039718809 -0.158060506 -0.619306439 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.295000000 9.974160453 9.896908887 9.591886658 0.463658147 0.354445719 0.381614437 0.716770379 -0.039872228 -0.158664686 -0.621573210 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.300000000 9.973960709 9.896114053 9.588773128 0.464575816 0.354803343 0.382716758 0.715410219 -0.040025640 -0.159268769 -0.623838448 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.305000000 9.973760197 9.895316199 9.585648276 0.465485477 0.355156129 0.383811831 0.714055932 -0.040179047 -0.159872754 -0.626102146 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.310000000 9.973558918 9.894515326 9.582512110 0.466387150 0.355504121 0.384899635 0.712707596 -0.040332447 -0.160476640 -0.628364299 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.315000000 9.973356873 9.893711433 9.579364636 0.467280856 0.355847365 0.385980150 0.711365292 -0.040485841 -0.161080427 -0.630624902 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.320000000 9.973154060 9.892904522 9.576205863 0.468166614 0.356185904 0.387053356 0.710029100 -0.040639228 -0.161684115 -0.632883949 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.325000000 9.972950480 9.892094592 9.573035799 0.469044445 0.356519783 0.388119235 0.708699098 -0.040792610 -0.162287703 -0.635141435 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.330000000 9.972746134 9.891281645 9.569854451 0.469914370 0.356849047 0.389177767 0.707375366 -0.040945985 -0.162891191 -0.637397353 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.335000000 9.972541021 9.890465680 9.566661828 0.470776410 0.357173739 0.390228934 0.706057980 -0.041099354 -0.163494578 -0.639651698 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.340000000 9.972335140 9.889646699 9.563457937 0.471630585 0.357493904 0.391272718 0.704747018 -0.041252716 -0.164097865 -0.641904466 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.345000000 9.972128493 9.888824702 9.560242786 0.472476918 0.357809585 0.392309102 0.703442557 -0.041406072 -0.164701050 -0.644155649 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.350000000 9.971921080 9.887999689 9.557016383 0.473315430 0.358120825 0.393338067 0.702144674 -0.041559422 -0.165304134 -0.646405243 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.355000000 9.971712899 9.887171661 9.553778736 0.474146143 0.358427668 0.394359596 0.700853444 -0.041712765 -0.165907115 -0.648653242 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.360000000 9.971503952 9.886340618 9.550529853 0.474969078 0.358730158 0.395373674 0.699568943 -0.041866102 -0.166509995 -0.650899641 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.365000000 9.971294238 9.885506561 9.547269743 0.475784259 0.359028336 0.396380284 0.698291245 -0.042019433 -0.167112771 -0.653144433 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.370000000 9.971083758 9.884669490 9.543998412 0.476591707 0.359322246 0.397379410 0.697020425 -0.042172757 -0.167715445 -0.655387614 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.375000000 9.970872511 9.883829407 9.540715869 0.477391445 0.359611931 0.398371036 0.695756556 -0.042326074 -0.168318015 -0.657629178 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.380000000 9.970660497 9.882986310 9.537422123 0.478183495 0.359897432 0.399355147 0.694499712 -0.042479385 -0.168920482 -0.659869119 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.385000000 9.970447717 9.882140202 9.534117181 0.478967881 0.360178792 0.400331728 0.693249965 -0.042632690 -0.169522844 -0.662107432 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.390000000 9.970234170 9.881291082 9.530801051 0.479744625 0.360456054 0.401300765 0.692007388 -0.042785987 -0.170125101 -0.664344112 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.395000000 9.970019857 9.880438951 9.527473742 0.480513751 0.360729257 0.402262243 0.690772051 -0.042939279 -0.170727254 -0.666579152 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.400000000 9.969804777 9.879583810 9.524135262 0.481275282 0.360998445 0.403216148 0.689544026 -0.043092563 -0.171329301 -0.668812547 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.405000000 9.969588931 9.878725658 9.520785620 0.482029241 0.361263659 0.404162467 0.688323384 -0.043245841 -0.171931243 -0.671044292 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.410000000 9.969372319 9.877864497 9.517424822 0.482775652 0.361524939 0.405101186 0.687110193 -0.043399112 -0.172533078 -0.673274382 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.415000000 9.969154940 9.877000328 9.514052878 0.483514539 0.361782326 0.406032292 0.685904525 -0.043552377 -0.173134807 -0.675502810 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.420000000 9.968936795 9.876133150 9.510669797 0.484245925 0.362035861 0.406955773 0.684706447 -0.043705635 -0.173736430 -0.677729572 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.425000000 9.968717884 9.875262964 9.507275586 0.484969834 0.362285584 0.407871616 0.683516028 -0.043858886 -0.174337945 -0.679954661 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.430000000 9.968498206 9.874389770 9.503870253 0.485686290 0.362531536 0.408779809 0.682333335 -0.044012130 -0.174939353 -0.682178073 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.435000000 9.968277763 9.873513570 9.500453808 0.486395318 0.362773756 0.409680341 0.681158436 -0.044165368 -0.175540652 -0.684399801 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.440000000 9.968056553 9.872634364 9.497026258 0.487096941 0.363012284 0.410573199 0.679991397 -0.044318599 -0.176141844 -0.686619841 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.445000000 9.967834577 9.871752152 9.493587612 0.487791183 0.363247159 0.411458372 0.678832285 -0.044471823 -0.176742927 -0.688838186 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.450000000 9.967611834 9.870866935 9.490137879 0.488478069 0.363478421 0.412335851 0.677681164 -0.044625040 -0.177343900 -0.691054832 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.455000000 9.967388326 9.869978713 9.486677067 0.489157623 0.363706108 0.413205623 0.676538099 -0.044778250 -0.177944765 -0.693269773 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.460000000 9.967164052 9.869087487 9.483205184 0.489829870 0.363930259 0.414067678 0.675403156 -0.044931453 -0.178545519 -0.695483003 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.465000000 9.966939012 9.868193258 9.479722239 0.490494834 0.364150913 0.414922007 0.674276397 -0.045084650 -0.179146164 -0.697694517 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.470000000 9.966713205 9.867296026 9.476228242 0.491152539 0.364368107 0.415768599 0.673157886 -0.045237839 -0.179746698 -0.699904310 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.475000000 9.966486633 9.866395791 9.472723199 0.491803009 0.364581879 0.416607445 0.672047685 -0.045391021 -0.180347121 -0.702112376 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.480000000 9.966259295 9.865492555 9.469207121 0.492446271 0.364792266 0.417438535 0.670945857 -0.045544197 -0.180947433 -0.704318709 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.485000000 9.966031191 9.864586317 9.465680015 0.493082347 0.364999307 0.418261861 0.669852462 -0.045697365 -0.181547633 -0.706523304 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.490000000 9.965802322 9.863677079 9.462141891 0.493711262 0.365203038 0.419077413 0.668767563 -0.045850527 -0.182147721 -0.708726157 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.495000000 9.965572686 9.862764840 9.458592756 0.494333041 0.365403495 0.419885183 0.667691218 -0.046003681 -0.182747697 -0.710927260 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.500000000 9.965342285 9.861849602 9.455032621 0.494947709 0.365600716 0.420685162 0.666623489 -0.046156828 -0.183347560 -0.713126609 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.505000000 9.965111118 9.860931365 9.451461493 0.495555290 0.365794736 0.421477342 0.665564433 -0.046309968 -0.183947310 -0.715324199 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.510000000 9.964879185 9.860010129 9.447879382 0.496155809 0.365985592 0.422261716 0.664514110 -0.046463101 -0.184546947 -0.717520024 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.515000000 9.964646487 9.859085895 9.444286296 0.496749290 0.366173318 0.423038276 0.663472578 -0.046616227 -0.185146469 -0.719714078 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.520000000 9.964413023 9.858158665 9.440682244 0.497335757 0.366357950 0.423807014 0.662439894 -0.046769345 -0.185745878 -0.721906357 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.525000000 9.964178793 9.857228437 9.437067235 0.497915235 0.366539523 0.424567923 0.661416114 -0.046922457 -0.186345172 -0.724096854 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.530000000 9.963943798 9.856295213 9.433441279 0.498487749 0.366718072 0.425320996 0.660401295 -0.047075561 -0.186944351 -0.726285565 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.535000000 9.963708038 9.855358994 9.429804383 0.499053322 0.366893631 0.426066226 0.659395493 -0.047228658 -0.187543415 -0.728472484 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.540000000 9.963471512 9.854419779 9.426156557 0.499611979 0.367066234 0.426803606 0.658398763 -0.047381747 -0.188142363 -0.730657605 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.545000000 9.963234220 9.853477570 9.422497810 0.500163745 0.367235916 0.427533131 0.657411159 -0.047534830 -0.188741194 -0.732840923 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.550000000 9.962996163 9.852532367 9.418828150 0.500708643 0.367402709 0.428254794 0.656432736 -0.047687905 -0.189339910 -0.735022433 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.555000000 9.962757341 9.851584171 9.415147588 0.501246698 0.367566646 0.428968588 0.655463545 -0.047840972 -0.189938509 -0.737202130 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.560000000 9.962517754 9.850632982 9.411456132 0.501777933 0.367727761 0.429674509 0.654503641 -0.047994032 -0.190536990 -0.739380008 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.565000000 9.962277401 9.849678802 9.407753791 0.502302373 0.367886086 0.430372550 0.653553075 -0.048147085 -0.191135354 -0.741556061 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.570000000 9.962036283 9.848721629 9.404040575 0.502820041 0.368041653 0.431062706 0.652611899 -0.048300131 -0.191733600 -0.743730284 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.575000000 9.961794400 9.847761466 9.400316491 0.503330962 0.368194495 0.431744972 0.651680164 -0.048453169 -0.192331728 -0.745902673 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.580000000 9.961551751 9.846798312 9.396581551 0.503835158 0.368344642 0.432419342 0.650757920 -0.048606199 -0.192929738 -0.748073221 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.585000000 9.961308338 9.845832169 9.392835762 0.504332654 0.368492126 0.433085812 0.649845217 -0.048759222 -0.193527628 -0.750241923 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.590000000 9.961064159 9.844863036 9.389079135 0.504823472 0.368636979 0.433744378 0.648942104 -0.048912237 -0.194125399 -0.752408774 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.595000000 9.960819215 9.843890915 9.385311678 0.505307637 0.368779230 0.434395033 0.648048630 -0.049065245 -0.194723050 -0.754573769 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.600000000 9.960573507 9.842915806 9.381533400 0.505785171 0.368918910 0.435037775 0.647164842 -0.049218246 -0.195320581 -0.756736902 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.605000000 9.960327033 9.841937709 9.377744312 0.506256098 0.369056048 0.435672599 0.646290789 -0.049371238 -0.195917991 -0.758898167 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.610000000 9.960079794 9.840956626 9.373944422 0.506720439 0.369190675 0.436299500 0.645426516 -0.049524224 -0.196515281 -0.761057560 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.615000000 9.959831791 9.839972557 9.370133739 0.507178219 0.369322820 0.436918475 0.644572071 -0.049677201 -0.197112449 -0.763215076 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.620000000 9.959583022 9.838985502 9.366312274 0.507629460 0.369452512 0.437529519 0.643727498 -0.049830171 -0.197709496 -0.765370708 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.625000000 9.959333489 9.837995462 9.362480035 0.508074184 0.369579779 0.438132630 0.642892843 -0.049983133 -0.198306421 -0.767524451 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.630000000 9.959083191 9.837002438 9.358637033 0.508512414 0.369704650 0.438727804 0.642068151 -0.050136088 -0.198903223 -0.769676301 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.635000000 9.958832128 9.836006430 9.354783276 0.508944172 0.369827153 0.439315037 0.641253464 -0.050289034 -0.199499903 -0.771826252 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.640000000 9.958580301 9.835007439 9.350918773 0.509369479 0.369947314 0.439894326 0.640448827 -0.050441973 -0.200096460 -0.773974298 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.645000000 9.958327708 9.834005465 9.347043536 0.509788359 0.370065163 0.440465668 0.639654282 -0.050594904 -0.200692893 -0.776120435 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.650000000 9.958074352 9.833000510 9.343157572 0.510200831 0.370180724 0.441029060 0.638869871 -0.050747828 -0.201289203 -0.778264656 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.655000000 9.957820230 9.831992574 9.339260892 0.510606919 0.370294026 0.441584499 0.638095635 -0.050900743 -0.201885388 -0.780406958 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.660000000 9.957565344 9.830981656 9.335353506 0.511006642 0.370405094 0.442131983 0.637331616 -0.051053651 -0.202481449 -0.782547334 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.665000000 9.957309694 9.829967759 9.331435422 0.511400023 0.370513954 0.442671508 0.636577853 -0.051206551 -0.203077385 -0.784685778 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.670000000 9.957053279 9.828950883 9.327506651 0.511787082 0.370620631 0.443203072 0.635834387 -0.051359443 -0.203673196 -0.786822287 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.675000000 9.956796099 9.827931028 9.323567203 0.512167840 0.370725152 0.443726673 0.635101256 -0.051512327 -0.204268881 -0.788956855 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.680000000 9.956538155 9.826908194 9.319617086 0.512542317 0.370827540 0.444242309 0.634378499 -0.051665203 -0.204864440 -0.791089475 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.685000000 9.956279447 9.825882383 9.315656311 0.512910534 0.370927820 0.444749977 0.633666154 -0.051818071 -0.205459873 -0.793220144 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.690000000 9.956019975 9.824853596 9.311684888 0.513272511 0.371026016 0.445249675 0.632964258 -0.051970931 -0.206055179 -0.795348856 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.695000000 9.955759738 9.823821832 9.307702826 0.513628267 0.371122153 0.445741401 0.632272848 -0.052123783 -0.206650357 -0.797475605 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.700000000 9.955498737 9.822787092 9.303710135 0.513977822 0.371216252 0.446225154 0.631591960 -0.052276627 -0.207245409 -0.799600386 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.705000000 9.955236972 9.821749378 9.299706825 0.514321196 0.371308339 0.446700931 0.630921629 -0.052429463 -0.207840332 -0.801723195 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.710000000 9.954974442 9.820708689 9.295692906 0.514658408 0.371398434 0.447168731 0.630261891 -0.052582291 -0.208435128 -0.803844025 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.715000000 9.954711149 9.819665027 9.291668388 0.514989477 0.371486561 0.447628553 0.629612780 -0.052735111 -0.209029794 -0.805962872 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.720000000 9.954447091 9.818618391 9.287633281 0.515314421 0.371572741 0.448080393 0.628974329 -0.052887923 -0.209624332 -0.808079730 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.725000000 9.954182269 9.817568784 9.283587594 0.515633259 0.371656996 0.448524252 0.628346572 -0.053040726 -0.210218741 -0.810194594 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.730000000 9.953916684 9.816516204 9.279531338 0.515946009 0.371739348 0.448960128 0.627729541 -0.053193522 -0.210813020 -0.812307460 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.735000000 9.953650334 9.815460654 9.275464523 0.516252688 0.371819816 0.449388019 0.627123269 -0.053346309 -0.211407168 -0.814418321 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.740000000 9.953383221 9.814402133 9.271387158 0.516553316 0.371898422 0.449807924 0.626527786 -0.053499088 -0.212001187 -0.816527172 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.745000000 9.953115343 9.813340642 9.267299255 0.516847908 0.371975186 0.450219843 0.625943123 -0.053651858 -0.212595074 -0.818634009 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.750000000 9.952846702 9.812276182 9.263200822 0.517136483 0.372050127 0.450623773 0.625369311 -0.053804621 -0.213188831 -0.820738826 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.755000000 9.952577297 9.811208754 9.259091870 0.517419057 0.372123266 0.451019714 0.624806379 -0.053957375 -0.213782456 -0.822841618 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.760000000 9.952307128 9.810138358 9.254972409 0.517695647 0.372194620 0.451407666 0.624254357 -0.054110121 -0.214375949 -0.824942380 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.765000000 9.952036196 9.809064995 9.250842449 0.517966268 0.372264208 0.451787626 0.623713272 -0.054262858 -0.214969310 -0.827041106 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.770000000 9.951764500 9.807988665 9.246702001 0.518230938 0.372332050 0.452159594 0.623183152 -0.054415587 -0.215562538 -0.829137791 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.775000000 9.951492040 9.806909370 9.242551075 0.518489672 0.372398162 0.452523570 0.622664025 -0.054568308 -0.216155633 -0.831232431 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.780000000 9.951218817 9.805827109 9.238389680 0.518742485 0.372462563 0.452879552 0.622155917 -0.054721020 -0.216748595 -0.833325020 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.785000000 9.950944830 9.804741884 9.234217828 0.518989392 0.372525269 0.453227540 0.621658855 -0.054873724 -0.217341423 -0.835415552 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.790000000 9.950670080 9.803653695 9.230035528 0.519230409 0.372586297 0.453567534 0.621172864 -0.055026419 -0.217934118 -0.837504023 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.795000000 9.950394566 9.802562543 9.225842791 0.519465550 0.372645663 0.453899532 0.620697968 -0.055179106 -0.218526677 -0.839590428 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.800000000 9.950118289 9.801468428 9.221639628 0.519694829 0.372703385 0.454223534 0.620234192 -0.055331784 -0.219119102 -0.841674761 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.805000000 9.949841248 9.800371352 9.217426047 0.519918261 0.372759477 0.454539540 0.619781560 -0.055484454 -0.219711392 -0.843757018 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.810000000 9.949563444 9.799271315 9.213202061 0.520135858 0.372813954 0.454847549 0.619340094 -0.055637115 -0.220303546 -0.845837192 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.815000000 9.949284877 9.798168317 9.208967679 0.520347635 0.372866832 0.455147560 0.618909818 -0.055789768 -0.220895565 -0.847915280 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.820000000 9.949005546 9.797062359 9.204722911 0.520553604 0.372918124 0.455439574 0.618490753 -0.055942412 -0.221487447 -0.849991275 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.825000000 9.948725453 9.795953443 9.200467769 0.520753779 0.372967846 0.455723590 0.618082921 -0.056095048 -0.222079192 -0.852065173 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.830000000 9.948444596 9.794841568 9.196202263 0.520948171 0.373016011 0.455999607 0.617686342 -0.056247675 -0.222670801 -0.854136969 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.835000000 9.948162976 9.793726735 9.191926403 0.521136793 0.373062632 0.456267625 0.617301036 -0.056400293 -0.223262272 -0.856206657 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.840000000 9.947880593 9.792608945 9.187640200 0.521319657 0.373107723 0.456527645 0.616927023 -0.056552902 -0.223853605 -0.858274233 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.845000000 9.947597447 9.791488199 9.183343665 0.521496774 0.373151295 0.456779665 0.616564323 -0.056705503 -0.224444801 -0.860339691 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.850000000 9.947313538 9.790364497 9.179036807 0.521668154 0.373193361 0.457023685 0.616212953 -0.056858095 -0.225035857 -0.862403026 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.855000000 9.947028866 9.789237841 9.174719638 0.521833810 0.373233933 0.457259706 0.615872931 -0.057010678 -0.225626776 -0.864464233 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.860000000 9.946743431 9.788108230 9.170392168 0.521993751 0.373273023 0.457487727 0.615544274 -0.057163252 -0.226217554 -0.866523307 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.865000000 9.946457234 9.786975665 9.166054408 0.522147988 0.373310641 0.457707748 0.615227000 -0.057315818 -0.226808194 -0.868580243 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.870000000 9.946170273 9.785840148 9.161706369 0.522296530 0.373346798 0.457919769 0.614921124 -0.057468375 -0.227398693 -0.870635036 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.875000000 9.945882550 9.784701679 9.157348062 0.522439387 0.373381505 0.458123790 0.614626661 -0.057620923 -0.227989052 -0.872687681 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.880000000 9.945594064 9.783560258 9.152979496 0.522576568 0.373414771 0.458319810 0.614343627 -0.057773462 -0.228579271 -0.874738173 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.885000000 9.945304815 9.782415886 9.148600683 0.522708082 0.373446606 0.458507829 0.614072035 -0.057925992 -0.229169348 -0.876786506 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.890000000 9.945014804 9.781268565 9.144211635 0.522833937 0.373477019 0.458687848 0.613811901 -0.058078513 -0.229759285 -0.878832676 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.895000000 9.944724030 9.780118294 9.139812360 0.522954141 0.373506018 0.458859866 0.613563235 -0.058231025 -0.230349079 -0.880876677 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.900000000 9.944432494 9.778965074 9.135402871 0.523068702 0.373533614 0.459023884 0.613326052 -0.058383528 -0.230938731 -0.882918505 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.905000000 9.944140195 9.777808907 9.130983179 0.523177628 0.373559812 0.459179900 0.613100363 -0.058536022 -0.231528241 -0.884958155 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.910000000 9.943847134 9.776649792 9.126553293 0.523280925 0.373584621 0.459327916 0.612886180 -0.058688508 -0.232117608 -0.886995621 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.915000000 9.943553310 9.775487731 9.122113226 0.523378601 0.373608048 0.459467931 0.612683513 -0.058840984 -0.232706832 -0.889030898 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.920000000 9.943258724 9.774322724 9.117662988 0.523470661 0.373630100 0.459599946 0.612492372 -0.058993451 -0.233295913 -0.891063982 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
1.925000000 9.942963375 9.773154772 9.113202590 0.523557111 0.373650783 0.459723959 0.612312767 -0.059145909 -0.233884849 -0.893094867 0.001000000 0.002000000 0.003000000 0.002000000 0.003000000 0.004000000
